#{"t_start": 1776559588.7049203, "env_id": "LunarLanderContinuous-v3"}
r,l,t
298.153295,218,3518.2997
288.446716,153,3519.876058
-453.547882,347,3523.587596
309.397096,233,3526.499597
279.637539,322,3530.308863
279.077689,271,3533.566486
249.655103,188,3535.694123
274.066523,170,3537.519686
238.965599,251,3540.155693
264.273059,161,3541.913513
300.631411,222,3544.549669
259.649016,211,3546.98474
253.80772,152,3548.779234
192.486709,631,3556.358579
256.23064,205,3558.658374
295.204843,223,3561.026897
252.504947,213,3563.189458
302.663788,202,3565.604278
285.354108,168,3567.625843
255.440052,161,3569.534233
286.849129,138,3571.190785
263.24147,154,3573.298137
233.370534,404,3577.647687
131.528074,1000,3589.785292
284.431035,201,3592.004529
270.972355,164,3593.860511
288.34854,202,3596.005821
266.091449,230,3598.424524
264.332211,359,3602.332467
263.386061,185,3604.45872
279.761357,206,3606.864698
266.195322,197,3609.179749
301.678859,183,3611.20698
263.962142,156,3612.946857
288.892634,300,3616.568351
249.048056,202,3618.990565
236.981161,161,3620.933356
281.081757,215,3623.653126
244.132207,164,3625.587355
282.227391,193,3627.815477
290.810207,174,3629.725466
305.029394,212,3632.73291
307.901816,211,3635.388728
275.480777,252,3638.372504
280.245492,603,3645.664895
254.541703,277,3648.679542
295.065994,316,3652.444634
235.147485,327,3656.289095
274.815124,713,3664.561666
238.200208,223,3667.278103
288.594635,294,3670.962953
265.042839,173,3673.077006
292.14337,252,3676.210987
59.623183,165,3677.99634
295.177483,247,3680.62751
284.300132,236,3683.160038
276.487342,184,3685.082108
271.155296,306,3688.897146
253.456247,161,3690.826133
291.46173,700,3699.727648
269.322354,262,3702.732773
275.258036,183,3704.974004
279.783412,529,3710.832263
276.275344,245,3713.626783
286.236309,233,3716.512285
304.454278,193,3718.889059
286.963021,145,3720.507013
289.897491,235,3723.079455
266.034209,172,3725.190032
273.853533,201,3727.558236
287.18549,173,3729.374845
261.414336,151,3730.942038
243.501237,165,3732.664142
250.285201,200,3735.079973
298.188141,183,3737.214735
300.366031,201,3739.569664
291.789953,220,3742.113316
274.821408,165,3744.159087
263.770529,196,3746.664615
275.608286,196,3748.929899
250.839986,166,3750.828954
275.639004,184,3753.355536
273.382883,211,3755.630396
258.965867,754,3764.068927
276.429135,160,3765.973428
285.960754,139,3767.664636
291.085354,228,3770.153211
302.466439,229,3772.660758
44.642276,128,3774.065645
278.265645,145,3775.704865
252.93669,187,3777.954391
276.588584,193,3780.179598
290.659599,197,3782.491148
269.092649,567,3788.992543
278.196056,199,3791.367184
285.352789,197,3793.736023
289.219881,203,3796.044717
290.846295,249,3799.066781
273.83206,220,3801.737421
316.105835,220,3804.326029
277.432916,168,3806.189927
267.377573,181,3808.305178
303.845293,189,3810.539798
293.032984,198,3813.394971
294.80352,207,3815.972263
295.610489,175,3818.199748
246.811081,730,3826.669108
275.115909,184,3829.372836
291.693886,320,3833.214258
283.03237,206,3835.761476
292.345749,214,3838.254628
273.394693,222,3841.162866
283.331717,209,3843.755865
259.537812,191,3845.880225
294.596329,222,3848.407849
279.781416,199,3850.656405
311.437777,234,3853.387951
264.148795,186,3855.489349
278.512284,174,3857.428208
272.732337,174,3859.305618
283.590157,196,3861.646865
307.145152,265,3864.798848
270.527897,192,3866.959172
299.986764,181,3868.874151
247.031605,157,3870.478918
266.003432,183,3872.506011
286.933584,215,3874.778453
210.17514,588,3880.897448
292.613235,179,3883.023699
269.104403,188,3885.061594
281.293514,232,3887.668769
317.179104,208,3889.946884
283.479013,165,3891.81694
276.063106,158,3893.710838
296.19174,158,3895.58809
306.273711,202,3897.740933
280.343408,171,3899.599774
263.716994,136,3901.055646
-55.210948,438,3905.632347
304.819177,201,3907.710886
306.537063,231,3910.225313
288.178979,224,3912.630294
248.404765,156,3914.478023
280.884499,140,3916.130594
278.15794,127,3917.709215
258.859338,161,3919.609893
272.975425,146,3921.236526
252.310129,135,3922.609908
255.092671,150,3924.180882
290.603477,188,3926.065628
280.540084,187,3927.955134
298.108171,174,3929.670803
269.405677,157,3931.229521
248.613451,491,3936.602438
267.673628,173,3938.748642
269.994081,188,3941.030602
276.915289,150,3942.596587
260.723853,159,3944.138126
282.744812,175,3945.921858
252.86827,389,3949.714459
266.593681,154,3951.31373
278.112212,146,3952.814461
281.91757,194,3954.804803
285.581783,176,3956.852498
280.877281,163,3958.763048
270.462111,242,3961.552015
280.148801,230,3963.910802
293.214706,192,3965.818835
281.519915,272,3968.552046
33.03346,111,3969.839865
257.641194,200,3972.211171
271.685045,198,3974.461096
294.145948,296,3977.722115
246.288157,501,3983.314996
241.993044,209,3985.547479
294.028713,145,3987.048647
248.010888,163,3988.707987
256.142389,179,3990.63313
251.683541,214,3993.050384
259.336461,166,3994.793767
301.100452,189,3996.763203
260.578386,163,3998.448194
317.128957,195,4000.457355
288.597968,143,4001.905514
269.766001,198,4004.235651
278.626681,167,4006.25649
286.689815,182,4008.533631
281.420164,258,4011.314911
301.597773,218,4013.503572
292.650897,187,4015.479378
281.841264,180,4017.636949
293.047541,283,4020.730662
302.84451,199,4022.900392
276.604804,201,4025.213735
262.764702,177,4027.215764
297.424339,165,4028.869119
269.513023,212,4031.055898
295.964805,169,4032.87431
296.884598,213,4035.138083
309.91893,193,4037.214074
295.961222,242,4039.920403
294.420866,179,4041.897872
288.993027,163,4043.706702
287.066435,191,4045.760561
255.844115,173,4047.612605
271.677093,174,4049.49719
297.538886,190,4051.711886
267.780141,180,4054.154513
58.500497,76,4054.97237
-82.621526,85,4055.850994
266.325319,168,4057.752686
289.172381,203,4060.112168
261.253997,165,4061.951321
313.719983,271,4064.95918
271.472977,172,4066.847389
281.132604,176,4068.701628
252.518188,167,4070.559281
276.491341,194,4073.531159
309.0583,263,4076.961442
262.568307,161,4078.763483
302.939513,244,4081.528396
295.889104,181,4083.939779
266.17358,164,4085.850378
284.38569,222,4088.383824
244.599864,153,4090.168739
274.25707,176,4092.372828
294.481365,186,4094.812881
284.412541,170,4096.986022
249.321221,341,4100.991256
291.374826,187,4103.015481
271.142732,162,4104.842755
253.212783,198,4107.625206
276.091901,135,4109.329934
267.7209,163,4111.479511
279.595606,167,4113.526025
279.761276,163,4115.418445
272.720488,246,4118.184972
238.166499,164,4120.307908
268.364704,187,4122.610875
273.509141,183,4124.935443
256.22326,162,4126.785327
283.797998,161,4128.6557
-37.949961,123,4130.027259
285.446041,162,4131.91941
-83.737308,231,4134.774283
289.0726,220,4137.893435
298.633271,188,4140.183656
291.109383,157,4142.012024
299.724114,167,4144.065658
260.752827,177,4146.278562
79.270755,149,4148.199539
305.593716,174,4150.427251
276.512567,187,4152.701102
302.748857,208,4155.426643
310.256632,225,4158.292498
284.624364,209,4160.874449
253.629432,187,4163.121757
250.279442,138,4164.776884
259.106849,191,4167.102659
273.227494,163,4169.125652
284.663005,404,4174.597517
281.435459,187,4176.787756
255.325782,199,4179.125267
-135.906336,109,4180.376275
49.367797,107,4181.584163
288.222875,188,4183.772137
164.880983,961,4195.286732
281.403201,195,4197.580792
304.554825,238,4200.497836
255.145202,142,4202.410879
268.477066,211,4204.884461
262.120659,328,4208.630708
21.418499,149,4210.29846
290.928565,440,4216.003513
243.629563,157,4218.067479
296.251978,198,4220.296978
274.212659,183,4222.284454
253.087349,164,4224.220175
275.136638,196,4226.57744
312.021493,169,4228.499686
241.668848,211,4231.145064
253.214266,147,4233.00753
272.43509,144,4234.96492
315.574241,176,4237.255
261.66362,211,4239.836045
260.410831,233,4242.438852
288.526705,201,4244.66043
278.940459,298,4248.206899
316.39761,185,4250.367121
303.490236,284,4253.667569
278.739355,227,4256.563999
239.395222,174,4258.578507
249.892649,192,4260.659654
279.967518,315,4264.277642
296.928257,187,4266.502121
165.26563,404,4271.924576
282.041123,284,4275.241853
283.894797,292,4278.179651
4.658154,163,4279.849386
266.890649,222,4282.402328
251.254574,173,4284.412969
286.018063,202,4286.810047
-148.44689,326,4290.434459
282.906758,208,4293.206927
253.755169,209,4295.655884
258.660425,193,4297.926741
266.300427,197,4300.339163
270.201746,166,4302.16815
280.932669,298,4305.511918
262.827151,171,4307.440343
252.78148,170,4309.654646
300.611299,212,4312.370511
271.485105,168,4314.6779
264.586515,149,4316.391994
91.018404,154,4318.224555
293.041849,270,4321.03238
299.22989,158,4322.777931
278.188014,435,4328.023695
274.892508,139,4329.768452
276.002002,257,4333.346435
287.523654,330,4337.863448
266.789957,248,4341.074003
285.357287,241,4343.966335
304.628476,261,4347.231865
294.23996,178,4349.447047
260.635942,163,4351.493044
247.674998,166,4353.600525
284.002341,195,4355.905048
283.855585,170,4358.028522
315.313511,221,4360.730392
301.168808,517,4366.902123
260.224522,212,4369.33345
286.209094,227,4371.976096
256.679491,193,4374.815621
261.740238,163,4376.925468
-24.631964,156,4380.055665
310.480914,179,4383.195838
257.794254,173,4385.440076
275.725612,223,4388.255548
281.372773,189,4391.611311
277.79907,181,4393.902586
252.197191,177,4396.576587
268.414915,145,4398.482436
298.527496,338,4403.09912
295.207743,235,4406.182296
-170.491307,180,4408.323467
54.086043,134,4409.932865
260.076032,193,4413.070055
275.226956,214,4416.245078
209.160059,479,4423.134611
282.774251,206,4425.73613
260.902459,214,4428.178431
276.490566,185,4430.995408
266.116297,182,4433.324579
254.141722,186,4435.619752
256.51022,168,4437.758574
-247.834151,97,4439.030797
302.697658,228,4442.042118
256.069212,244,4445.178795
304.288248,200,4448.485785
239.85987,241,4451.90135
280.778411,164,4454.587341
301.690569,189,4457.774164
37.373935,1000,4472.35907
272.319835,274,4476.795939
277.931778,191,4479.609219
249.238743,152,4481.647816
272.79338,287,4485.198894
283.83414,214,4487.674911
282.047386,168,4490.25065
309.905819,208,4492.943721
265.634247,143,4494.631251
262.257945,150,4496.387799
255.381351,142,4498.089277
303.841109,189,4500.290129
273.082897,180,4502.401572
269.494184,175,4504.482874
282.383581,159,4506.466485
279.362777,203,4508.673334
259.698623,178,4510.641456
302.73183,214,4513.22071
288.408715,205,4515.555407
288.459662,257,4518.575794
278.44208,172,4520.686479
259.509718,263,4523.894474
269.823934,172,4525.873487
284.386469,225,4528.34103
289.195007,196,4530.466347
237.542884,160,4532.488247
276.778332,175,4534.512529
301.812314,191,4536.733554
270.557567,356,4540.974827
250.834089,187,4543.160172
253.137129,140,4544.781267
264.066664,138,4546.387254
265.533816,162,4548.316411
263.405394,150,4550.120435
281.42519,175,4552.248718
286.319118,131,4553.71869
300.872188,203,4556.003511
303.491918,204,4558.328055
276.430927,130,4559.76432
264.672174,159,4561.543676
271.102323,193,4563.808359
256.298467,138,4565.305728
298.23088,250,4568.458244
291.379093,131,4570.051841
269.257134,162,4571.931129
260.174806,152,4573.757273
285.445777,141,4575.48127
242.170961,155,4577.374779
266.855343,184,4579.501637
305.045758,164,4581.35921
285.590752,180,4583.450237
303.629977,185,4585.570938
274.564495,164,4587.321356
313.79154,182,4589.192809
274.455348,155,4590.799369
281.677169,203,4593.116308
262.100505,246,4595.94404
247.736897,257,4598.868049
272.360097,169,4600.889569
263.265368,159,4602.67873
264.120759,146,4604.30505
293.517277,217,4606.764094
280.733844,173,4608.703632
267.791485,142,4610.262931
268.330903,183,4612.232263
304.844895,282,4615.505981
286.880695,211,4617.96774
294.984568,157,4619.855248
279.473363,146,4621.56971
275.813223,139,4623.17298
283.296134,207,4625.586212
286.670375,161,4627.477389
273.437833,179,4629.380872
303.215347,191,4631.469062
271.130528,188,4633.472023
286.353486,163,4635.206822
276.286711,179,4637.399594
79.746473,121,4638.853055
286.202102,175,4641.026641
271.676421,148,4642.761032
275.63256,229,4645.234447
298.587555,175,4647.161982
297.858472,198,4649.374489
250.091952,244,4652.05507
284.335149,183,4654.123075
291.636625,190,4656.272473
297.02746,188,4658.225193
281.346436,228,4660.629282
316.452088,190,4662.673578
251.335854,155,4664.309812
274.595325,162,4666.056386
261.011234,147,4667.716109
300.525794,172,4669.623219
308.924212,200,4671.654703
287.987332,192,4673.622959
301.572061,198,4675.579053
258.681243,195,4677.747592
273.817558,166,4679.842273
283.279001,176,4682.022691
257.215817,167,4683.769898
294.398845,159,4685.501821
299.366243,162,4687.404687
284.800673,176,4689.543515
289.404934,196,4691.624161
302.863528,220,4693.881973
279.662117,185,4696.005058
275.326503,175,4697.797472
299.059516,177,4699.835844
292.866108,138,4701.316267
274.4386,160,4703.214973
290.455017,234,4705.917504
255.875689,173,4708.000097
275.139843,181,4710.01314
294.971768,217,4712.554618
267.903976,165,4714.406752
286.403841,231,4717.137508
251.301851,390,4721.414017
274.192065,252,4724.111562
244.460175,172,4725.981798
296.861116,171,4728.002792
173.282488,701,4735.832379
257.751023,141,4737.330531
244.933348,157,4739.16827
251.977115,168,4741.175393
291.760456,170,4743.079094
288.996383,218,4745.528471
281.833583,206,4747.810114
309.259452,217,4750.641071
262.272449,170,4752.534101
248.62171,165,4754.357352
300.562292,184,4756.304997
257.740996,160,4757.958342
280.661573,179,4759.8466
265.635492,159,4761.759239
-203.393837,413,4766.749041
283.710577,182,4768.765643
263.371243,145,4770.367089
-421.488869,273,4773.784633
306.278768,179,4775.905754
295.378356,207,4778.202293
280.403022,172,4780.062956
253.058556,148,4781.576017
248.072688,155,4783.132616
302.673459,213,4785.313073
314.318975,179,4787.145492
309.08841,197,4789.350348
289.246236,165,4791.269574
304.148006,223,4793.905025
282.735735,180,4795.898849
284.474467,186,4797.829637
264.189157,179,4799.658651
269.633437,176,4801.556403
291.083401,180,4803.583626
291.608746,201,4805.836732
303.163884,190,4807.979145
297.227916,181,4810.058986
298.943334,162,4811.937538
301.767944,191,4814.25264
282.642375,187,4816.407808
304.220221,238,4819.732914
288.246681,193,4822.005066
305.620844,194,4824.28808
289.886641,224,4826.853407
268.53678,210,4829.518267
270.98045,182,4831.555642
237.074876,451,4836.818568
261.854119,163,4838.633907
292.183657,204,4840.808463
302.951541,160,4842.54848
291.505635,310,4846.033689
304.66649,179,4848.091994
301.068724,202,4850.507555
281.810065,238,4853.441494
284.730964,224,4856.143201
307.284255,158,4857.972992
290.257671,157,4859.707969
256.293164,171,4861.557733
242.101467,138,4863.116703
249.214116,154,4864.94182
272.606314,170,4866.944746
303.352326,181,4869.096322
293.058977,181,4871.15994
278.504474,182,4873.440759
250.017506,165,4875.510914
67.997183,170,4877.643811
276.657633,137,4879.251009
262.147349,156,4881.067873
297.982575,155,4882.82777
278.994515,145,4884.481075
261.65827,184,4886.59102
294.711677,141,4888.182683
247.69054,298,4891.878394
298.25937,191,4894.240727
257.18158,161,4896.224746
263.192693,143,4897.837135
247.912231,146,4899.502223
278.717272,175,4901.475677
303.141921,231,4904.166309
300.449264,233,4907.009229
305.955088,190,4909.342887
266.093669,153,4911.216154
278.895065,138,4912.939051
251.198871,158,4914.813492
291.21758,212,4917.478095
289.877995,239,4920.341605
281.144091,159,4922.193929
294.357256,150,4923.916518
276.639437,163,4925.833465
252.236707,148,4927.59366
254.622055,224,4930.293614
290.734466,170,4932.316547
268.092097,161,4934.256313
263.947456,158,4936.222714
275.310089,178,4938.447768
264.467167,158,4940.421462
264.407937,160,4942.300375
287.105908,163,4944.060735
306.078965,162,4945.824983
294.33791,184,4947.829539
269.110484,153,4949.585122
302.827066,219,4952.207235
251.568951,172,4954.140924
-137.360452,330,4958.164089
260.389061,158,4960.131266
290.720755,144,4961.882567
283.059824,183,4963.94018
256.272291,166,4965.797837
281.731457,199,4967.989358
282.096123,155,4969.840889
313.361879,189,4972.087951
307.046765,240,4975.057705
279.582256,177,4977.039854
299.871211,140,4978.580293
301.809078,219,4981.115505
305.944939,184,4983.187045
303.874373,180,4985.374179
289.64118,179,4987.641529
252.888589,144,4989.378214
294.044958,194,4991.578923
244.898753,146,4993.322969
281.284063,281,4996.514872
283.258029,192,4998.651914
318.446342,184,5000.635385
277.670353,189,5002.689971
275.78963,164,5004.345408
317.348979,234,5007.032772
250.838771,146,5008.502816
247.947739,156,5010.211927
242.498684,150,5012.227116
302.277731,210,5014.891428
257.3751,168,5016.970838
258.018881,170,5018.775626
299.810537,197,5020.891911
290.931522,188,5022.875493
243.768255,235,5025.428674
11.757059,73,5026.232641
294.660633,195,5028.381402
260.555599,153,5030.067322
252.033385,141,5031.736179
279.42341,187,5034.003372
248.12957,172,5036.037462
283.374418,277,5039.199773
273.912776,186,5041.370763
277.365266,203,5043.69237
291.383314,343,5047.682975
310.737443,166,5049.575072
250.790692,342,5053.675674
297.393689,308,5057.120454
268.787933,199,5059.331052
-374.648999,183,5061.672527
278.198474,161,5063.469947
280.308686,186,5065.595017
278.087842,197,5067.86697
269.85753,173,5069.848014
312.766744,217,5072.570933
299.994662,156,5074.32264
307.089366,210,5076.664286
296.55225,217,5079.162755
162.219227,1000,5090.881437
236.680701,747,5099.199586
292.309042,245,5102.033705
282.576557,216,5104.235957
278.555101,142,5106.062459
295.923552,240,5108.644135
302.498024,197,5110.700063
304.786206,225,5113.141557
259.517223,163,5114.974854
270.872395,195,5117.109051
255.455033,158,5119.041351
280.137189,151,5121.353327
281.546846,179,5123.441885
296.925325,218,5125.979355
289.839169,199,5128.183439
272.102218,234,5130.97761
295.630254,174,5133.350029
289.840653,148,5135.045217
289.609259,222,5137.610793
292.812709,189,5139.775308
269.356746,173,5141.825636
255.733351,147,5143.551342
294.328962,189,5145.684161
246.562084,155,5147.400514
244.633838,173,5149.263029
290.315064,166,5151.103431
320.643688,198,5153.319402
293.315323,197,5155.537699
286.246031,155,5157.248732
264.285412,219,5159.602874
275.94019,183,5161.641698
295.874494,173,5163.463343
312.52391,184,5165.383032
302.217014,161,5167.081461
276.130302,175,5169.283262
266.30481,219,5172.161565
293.471321,208,5174.769528
265.252833,167,5176.573453
46.87314,147,5178.204799
289.976069,181,5180.625671
290.062188,147,5182.392404
298.944327,234,5185.401392
286.027499,193,5187.559
254.673793,152,5189.720302
258.377088,168,5191.880359
287.003073,193,5194.100554
259.186783,244,5196.946383
302.839036,213,5199.465794
276.253474,145,5201.130895
273.480555,167,5203.052059
277.962064,153,5204.686729
288.295533,675,5212.403756
264.297847,211,5215.132399
298.368741,206,5217.513649
295.419968,183,5219.733852
287.821829,194,5221.872908
278.772504,201,5224.339317
302.543491,192,5226.571873
275.009685,187,5228.722479
252.922526,244,5231.860008
279.208989,470,5237.820579
236.030761,266,5241.093048
287.162539,195,5243.297457
297.359289,215,5245.906532
237.519233,162,5247.906108
302.477986,185,5250.122426
269.384507,250,5253.232172
259.793907,244,5256.020835
243.49856,145,5257.593642
299.137156,252,5260.699154
301.001805,180,5262.956944
301.703703,285,5266.584602
222.145799,514,5272.386816
277.64407,175,5274.401642
239.515759,164,5276.427521
266.70522,190,5278.563725
270.839913,183,5280.613183
276.923806,195,5282.924669
258.262488,186,5285.111005
256.81455,164,5287.174287
258.300135,204,5289.640602
305.777019,203,5291.964138
267.606995,166,5294.042537
280.816891,154,5295.822593
270.604636,202,5298.166493
251.829753,167,5300.061827
262.052828,166,5302.138417
261.075214,196,5304.572948
265.473156,158,5306.413984
263.219446,251,5309.585066
253.400174,157,5311.620492
287.311086,162,5313.543398
289.323442,249,5316.347007
308.654101,176,5318.294423
297.019298,191,5320.495244
285.152144,203,5322.906805
270.778006,178,5324.993404
274.895396,156,5326.781512
245.191155,270,5329.975511
261.140626,155,5331.798998
269.206482,150,5333.662499
291.364623,215,5336.446358
268.961751,188,5338.659402
270.112769,135,5340.202584
287.448743,247,5343.096188
286.299912,273,5346.472165
266.262914,142,5348.212137
274.005121,208,5350.705322
272.378045,179,5352.630961
268.927725,171,5354.501267
308.181584,225,5357.018966
305.324458,164,5358.948535
292.641392,236,5361.852264
285.012039,136,5363.480153
301.881803,205,5366.315389
185.44724,1000,5379.107484
285.354334,222,5381.46048
275.945013,239,5384.400767
289.778146,185,5386.641441
303.568574,194,5388.957194
300.199769,247,5391.618913
261.909699,189,5393.689515
272.518167,137,5395.142377
284.465951,142,5396.985969
251.549944,160,5398.885611
282.779445,247,5401.866045
277.420574,172,5403.823627
247.797462,167,5405.693123
283.18246,200,5407.973049
269.603745,174,5409.935021
284.00405,163,5411.651086
282.321077,217,5414.110252
303.612529,202,5416.40872
260.802601,166,5418.458429
238.176568,235,5421.435365
267.767716,252,5424.314401
285.918469,205,5426.566069
261.8636,175,5428.478453
248.816243,244,5431.366846
286.290168,193,5433.874351
295.410222,185,5436.060725
242.125038,145,5438.216008
-553.140668,98,5439.586089
251.555212,187,5442.522546
258.630155,180,5444.929048
304.079811,191,5447.517489
273.025544,178,5449.817626
257.495527,404,5455.473248
283.757434,315,5459.372421
270.384065,190,5461.433806
266.145783,166,5463.216248
305.02259,236,5466.017339
289.343193,194,5468.524062
286.909695,197,5470.82573
237.977593,231,5473.283685
288.056054,151,5474.993432
290.282978,139,5477.066835
267.6715,191,5479.60533
273.242662,157,5481.534024
288.716259,207,5484.639671
247.671582,157,5487.095573
288.991943,196,5489.624556
240.032064,186,5492.229988
295.601903,185,5494.586327
257.800222,191,5496.931947
-316.796578,212,5499.458131
261.374432,163,5501.463523
258.209982,262,5504.275478
292.336013,293,5507.754195
304.562359,189,5510.337841
290.529361,184,5512.502229
306.869143,172,5514.591047
277.857581,156,5516.441312
268.409072,162,5518.583611
310.507965,176,5521.096476
294.781091,182,5523.99401
275.08107,156,5526.082925
294.286489,196,5528.231267
290.591987,142,5529.815319
292.548281,138,5531.399226
273.902508,175,5533.38142
249.851659,160,5535.490094
282.156258,226,5538.772413
299.892084,223,5541.141333
287.892487,153,5542.967526
291.891902,188,5545.272418
284.042471,400,5550.113339
283.703911,228,5552.971318
258.906841,162,5554.879923
266.651441,418,5560.863164
248.042935,162,5562.951165
288.899008,239,5565.967151
262.150952,170,5568.152381
282.754038,146,5569.780279
282.014183,264,5573.046584
295.902096,246,5576.062117
302.180851,148,5577.878748
248.525546,159,5579.534105
258.647026,171,5581.648957
291.480943,192,5583.913478
269.314915,141,5585.469008
284.563182,168,5587.291359
203.306455,504,5593.363576
312.353948,178,5595.576528
261.991361,167,5597.678627
254.441118,287,5601.175864
271.647591,162,5603.138368
280.806068,218,5605.666577
261.988216,148,5607.418864
278.823772,156,5609.144102
288.21393,170,5611.026904
297.072239,219,5613.863297
253.957298,208,5616.486516
237.876044,186,5618.976161
261.731793,168,5620.890745
260.062054,157,5622.704679
297.83887,163,5624.52001
309.455013,191,5626.677887
258.123139,268,5629.896928
255.156812,285,5633.163796
269.590164,168,5635.054325
281.372217,137,5636.627055
281.710567,383,5641.034814
256.453313,150,5642.779272
277.084203,207,5645.177544
283.369213,231,5648.033813
274.219884,158,5650.080367
263.230759,156,5652.005011
296.551573,243,5654.768395
288.797821,126,5656.307179
273.753005,464,5661.7488
280.61833,200,5664.103195
294.1697,203,5666.485526
284.026041,150,5668.186389
293.472587,133,5669.68587
287.089282,182,5671.952898
304.297404,181,5674.044079
304.743152,198,5676.479675
296.735716,217,5679.004343
289.550849,185,5681.216328
271.418385,168,5683.389968
279.983866,174,5685.578187
281.743039,202,5688.233617
284.234413,197,5690.387376
299.844456,196,5692.525836
277.048854,186,5694.582005
281.999293,136,5696.067681
277.057823,156,5697.772218
266.241688,158,5699.512126
280.672943,193,5701.632318
244.799992,152,5703.33329
299.19834,184,5705.386503
281.50138,157,5707.234338
286.020715,198,5709.818196
307.628311,181,5712.219461
275.973019,183,5714.49853
265.46497,143,5716.064632
294.777565,162,5717.840741
301.203753,197,5720.061344
252.831002,160,5721.811392
309.55127,205,5724.050333
282.452383,140,5725.578021
284.051903,188,5727.64567
307.672345,166,5729.552021
288.573741,208,5732.215392
313.999824,155,5734.083339
288.784285,179,5736.124238
275.936121,185,5738.365613
269.367445,173,5740.282196
265.406926,180,5742.375466
302.12302,194,5744.673618
293.885547,154,5746.710655
305.871049,176,5749.182901
253.638249,158,5751.216864
292.738892,199,5753.875104
263.214258,173,5755.849557
276.630772,160,5757.69447
274.143904,168,5759.618508
311.050992,179,5761.617384
286.067076,487,5767.966633
302.392909,202,5770.247526
303.630653,219,5772.70829
271.746022,155,5774.491334
273.227377,148,5776.143799
262.544597,168,5778.073347
278.799541,169,5780.054607
280.184892,161,5782.035001
302.101859,193,5784.190737
278.969999,188,5786.310866
269.510548,175,5788.243334
287.328212,182,5790.276722
282.568171,181,5792.593038
276.57907,172,5795.206191
277.653421,188,5797.475229
309.199061,179,5799.539446
273.170384,243,5802.247622
293.377073,156,5803.941344
297.729274,199,5806.391635
304.56512,179,5808.394581
255.045444,158,5810.20922
290.585559,375,5814.732868
284.03529,136,5816.581625
271.730254,165,5819.091564
269.447196,141,5820.975025
247.165258,147,5822.564331
267.908068,178,5824.563747
290.245529,195,5826.791152
256.047422,178,5828.751729
280.90449,183,5831.144598
299.258399,223,5833.608526
292.347816,154,5835.313468
273.826696,190,5837.440298
288.334472,205,5839.750726
252.023451,146,5841.762311
314.23523,232,5844.455699
312.91764,223,5847.053851
258.384904,168,5849.157891
310.258114,248,5852.431364
274.131628,184,5854.870968
254.44409,159,5856.613596
-15.157669,141,5858.146178
19.727978,119,5859.445991
305.512114,231,5861.980058
275.970415,190,5864.065351
273.938824,168,5865.903527
271.155875,178,5867.857959
264.568231,142,5869.425038
284.174546,171,5871.477437
256.691606,155,5873.233078
291.442505,210,5875.686485
-108.065808,57,5876.401672
287.204761,205,5878.780649
268.739746,187,5880.954144
259.962404,200,5883.432181
-80.129945,66,5884.246255
248.127252,150,5886.052881
301.888224,238,5888.808479
294.083358,219,5891.262767
264.882717,524,5897.235276
259.677164,151,5899.012323
249.822968,160,5900.824632
293.873499,149,5902.43516
279.409848,154,5904.10849
44.594009,83,5905.003645
270.101587,167,5907.203992
307.936382,183,5909.250832
259.063975,170,5911.182242
276.28719,392,5916.201795
-6.76634,108,5917.579848
-46.974056,456,5923.10424
49.308726,1000,5934.570899
299.145813,148,5936.157983
270.54321,186,5938.22296
261.989544,366,5942.462411
287.381263,208,5944.961704
270.955692,193,5947.865445
254.826785,175,5951.195664
283.150221,189,5954.937762
296.993949,202,5957.311361
248.969117,180,5959.604204
257.025977,173,5962.062702
308.895136,200,5964.750985
276.962536,189,5967.563842
299.580926,203,5970.01367
308.873673,247,5973.347319
308.577454,217,5976.039013
284.715364,230,5979.70038
264.556498,174,5981.894625
256.08829,180,5984.029441
258.902107,159,5986.008459
279.718933,143,5987.768069
