#{"t_start": 1776543431.8536737, "env_id": "LunarLanderContinuous-v3"}
r,l,t
292.78907,208,5361.656491
272.006876,145,5363.525057
263.157701,184,5365.683574
300.132569,253,5368.587608
286.428424,171,5370.531126
265.692009,167,5372.399901
311.615761,200,5374.558597
266.354732,154,5376.2393
243.699801,159,5378.025604
301.797201,201,5380.342816
267.948375,192,5382.531689
258.738725,314,5385.959713
281.333543,189,5387.986187
299.787575,175,5390.003433
254.16073,141,5391.523898
294.109883,171,5393.389897
285.72606,184,5395.374724
292.786232,200,5397.510667
284.602374,173,5399.477552
288.706504,181,5401.372851
280.009077,174,5403.224664
280.315,185,5405.14707
288.503754,139,5406.908839
283.441163,160,5408.871469
306.803034,175,5410.966925
268.273648,187,5413.053607
266.808073,162,5414.969019
280.981836,193,5416.999663
251.941762,148,5418.725575
313.832691,205,5420.783907
309.825664,185,5422.69727
261.062013,171,5424.402627
291.954752,180,5426.314694
277.254521,192,5428.636992
294.36594,216,5431.294007
260.148326,174,5433.404809
265.224647,163,5435.107142
277.94595,210,5437.282287
300.320286,199,5439.309871
283.83877,176,5441.304181
268.186762,146,5443.122449
303.958891,200,5445.502821
301.169986,195,5447.894476
295.197374,180,5449.828936
299.614245,196,5451.732367
263.902707,159,5453.206095
270.301286,217,5455.50101
287.740951,174,5457.68129
301.025551,156,5459.653917
278.799403,206,5462.202488
291.754398,185,5464.086213
293.991525,153,5465.482079
275.919969,170,5467.128127
250.457695,161,5468.755149
270.094925,166,5470.556925
264.780218,173,5472.492198
292.600749,130,5473.930719
295.550244,204,5476.099115
251.619858,164,5477.764754
296.600937,218,5480.18343
291.337918,234,5483.057279
289.245765,211,5485.077982
291.384123,188,5486.88759
281.241593,185,5488.616731
281.875324,170,5490.571995
246.229714,178,5492.693838
315.985776,190,5494.889443
265.887038,150,5496.640766
259.631946,154,5498.155522
280.573535,173,5499.803728
257.838826,176,5501.467047
268.535076,149,5502.929972
273.997711,166,5504.906982
275.157717,223,5507.72542
259.060488,263,5511.002757
255.1924,144,5512.580922
277.710015,259,5515.403288
293.743742,165,5517.263578
283.321382,154,5519.20045
303.397583,185,5521.524642
264.287704,153,5523.358739
301.601229,191,5525.536753
285.544494,193,5527.618854
311.664367,172,5529.563221
288.135228,149,5531.293512
295.054778,203,5533.892628
270.259901,181,5536.30946
295.949304,210,5538.856468
275.21405,170,5540.852647
278.196999,190,5543.005228
247.453614,162,5544.955127
286.625599,148,5546.727884
252.739862,143,5548.397278
295.697869,191,5550.630719
295.848387,170,5552.704965
265.535005,163,5554.634531
260.821434,182,5556.817412
280.969046,147,5558.55928
268.557225,148,5560.302507
290.353549,168,5562.193194
307.091662,230,5564.865623
273.131612,131,5566.347243
283.959323,154,5568.244356
273.166191,182,5570.479536
281.358296,178,5572.390307
278.297886,169,5574.286819
273.901976,168,5576.071345
310.02642,233,5579.144047
286.431035,180,5581.040482
274.435999,141,5582.530157
278.056761,177,5584.492828
294.629744,190,5587.229937
267.990915,148,5589.239982
283.967395,200,5591.559929
284.856728,193,5593.817629
272.653173,163,5595.765245
246.232936,143,5597.286758
295.082928,187,5599.335638
307.088641,170,5601.155567
283.505606,151,5602.753405
282.217693,158,5604.458122
250.182732,158,5606.115411
284.639917,139,5607.596373
279.230895,181,5609.52695
263.167648,139,5611.115278
252.236137,145,5612.794681
271.208045,141,5614.444079
269.487633,144,5616.232179
281.635015,185,5618.303152
265.517526,167,5620.097194
276.186153,194,5622.138987
298.838066,229,5624.599141
287.873993,181,5626.834111
293.791068,232,5629.719539
297.721495,231,5632.250571
274.7398,171,5634.021636
289.303521,154,5635.652895
287.031379,203,5637.836908
265.097281,159,5639.590435
267.498004,160,5641.307498
283.722907,166,5643.090625
